URL,Title,Visit Time,Visit Count,Visited From,Visit Type,Visit Duration,Web Browser,User Profile,Browser Profile,URL Length,Typed Count,History File,Record ID
https://www.geoguessr.com/game/gMJXUf4nnVGqsnA3,A Diverse World - Game - GeoGuessr,22/3/2023 23:35,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90111
https://www.geoguessr.com/game/IQI1YWPbJ8vcRrVV,GeoGuessr - Let's explore the world!,22/3/2023 23:34,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90106
https://www.geoguessr.com/game/hiWf5bnxMOr8riBC,A Diverse World - Game - GeoGuessr,22/3/2023 23:33,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90103
https://www.geoguessr.com/game/Q4rMY5qElfRli7FA,A Diverse World - Game - GeoGuessr,22/3/2023 23:31,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90100
https://www.geoguessr.com/game/t4IsXGktzdYBY47p,A Diverse World - Game - GeoGuessr,22/3/2023 23:30,4,,Link,00:00.3,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90095
https://www.geoguessr.com/game/jyITzP7N2ixveWov,A Diverse World - Game - GeoGuessr,22/3/2023 23:29,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90092
https://www.geoguessr.com/game/VC1HMrFi6QCl2OAj,A Diverse World - Game - GeoGuessr,22/3/2023 23:27,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90089
https://www.geoguessr.com/game/yjVMRv1QtX64MPmP,A Diverse World - Game - GeoGuessr,22/3/2023 23:25,3,,Link,00:30.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90085
https://www.geoguessr.com/game/aeiciSEta7fk1LVZ,A Diverse World - Game - GeoGuessr,22/3/2023 23:24,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90082
https://www.geoguessr.com/game/TExWWGu7ayd4AcpQ,A Diverse World - Game - GeoGuessr,22/3/2023 23:23,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90079
https://www.geoguessr.com/game/uMgE5jkf9O8dyAQO,GeoGuessr - Let's explore the world!,22/3/2023 23:21,4,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90074
https://www.geoguessr.com/game/ORjkkh1U5IBc1bAl,A Diverse World - Game - GeoGuessr,22/3/2023 23:20,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90071
https://www.geoguessr.com/game/X4gHY15lWRaUgcVC,A Diverse World - Game - GeoGuessr,22/3/2023 23:18,3,,Link,00:00.2,Chrome,ajg,Default,47,0,C:\Users\ajg\AppData\Local\Google\Chrome\User Data\Default\History,90068
